time, Quad.GPS.X
0.105000,-0.372308
0.205000,0.640076
0.305000,-0.736629
0.404998,0.869235
0.504997,0.180033
0.604996,-0.945388
0.704994,0.887913
0.804993,-0.259587
0.904992,-0.450360
1.004991,-1.571667
1.104996,-0.470616
1.205000,-0.521729
1.305005,0.253510
1.405010,0.472054
1.505014,-0.728393
1.605019,-0.304221
1.705024,0.691406
1.805028,0.977273
1.905033,-0.719837
2.005037,0.026205
2.105030,-0.246088
2.205023,0.658061
2.305015,0.154281
0.085000,0.000372,0.000185,0.000187,-0.000005,0.000242,-0.000039,-0.000485,0.000325,-0.000410,-0.000805,0.101437,-0.101437
0.090000,0.000384,0.000204,0.000190,-0.000001,0.000268,-0.000064,-0.000527,0.000373,-0.000446,-0.000875,0.101521,-0.101521
0.095000,0.000397,0.000230,0.000199,0.000006,0.000315,-0.000107,-0.000585,0.000450,-0.000504,-0.000976,0.101651,-0.101651
0.100000,0.000403,0.000256,0.000206,0.000015,0.000348,-0.000131,-0.000623,0.000503,-0.000545,-0.001046,0.101739,-0.101739
0.105000,0.000414,0.000300,0.000213,0.000039,0.000401,-0.000160,-0.000678,0.000579,-0.000598,-0.001149,0.101874,-0.101874
0.110000,0.000419,0.000331,0.000223,0.000073,0.000434,-0.000179,-0.000709,0.000632,-0.000631,-0.001217,0.101966,-0.101966
0.115000,0.000433,0.000382,0.000243,0.000123,0.000483,-0.000201,-0.000755,0.000717,-0.000684,-0.001320,0.102107,-0.102107
0.120000,0.000436,0.000424,0.000263,0.000161,0.000518,-0.000211,-0.000781,0.000778,-0.000722,-0.001386,0.102203,-0.102203
0.125000,0.000430,0.000479,0.000289,0.000225,0.000596,-0.000230,-0.000822,0.000881,-0.000774,-0.001485,0.102349,-0.102349
0.130000,0.000421,0.000516,0.000322,0.000262,0.000652,-0.000238,-0.000849,0.000942,-0.000813,-0.001552,0.102449,-0.102449
0.135000,0.000423,0.000586,0.000379,0.000315,0.000746,-0.000251,-0.000888,0.001031,-0.000864,-0.001660,0.102601,-0.102601
0.140000,0.000418,0.000630,0.000423,0.000354,0.000815,-0.000269,-0.000912,0.001095,-0.000892,-0.001720,0.102705,-0.102705
0.145000,0.000413,0.000693,0.000487,0.000413,0.000920,-0.000282,-0.000958,0.001200,-0.000951,-0.001800,0.102863,-0.102863
0.150000,0.000411,0.000726,0.000535,0.000451,0.000990,-0.000287,-0.000985,0.001267,-0.000995,-0.001851,0.102970,-0.102970
0.155000,0.000411,0.000766,0.000601,0.000511,0.001091,-0.000292,-0.001020,0.001368,-0.001066,-0.001925,0.103133,-0.103133
0.160000,0.000410,0.000787,0.000643,0.000548,0.001156,-0.000292,-0.001047,0.001428,-0.001123,-0.001966,0.103244,-0.103244
0.165000,0.000412,0.000815,0.000704,0.000606,0.001256,-0.000288,-0.001084,0.001510,-0.001210,-0.002034,0.103413,-0.103413
0.170000,0.000403,0.000832,0.000741,0.000640,0.001320,-0.000284,-0.001107,0.001561,-0.001273,-0.002085,0.103528,-0.103528
0.175000,0.000372,0.000854,0.000799,0.000688,0.001425,-0.000286,-0.001133,0.001653,-0.001375,-0.002161,0.103703,-0.103703
0.180000,0.000343,0.000862,0.000835,0.000718,0.001506,-0.000289,-0.001141,0.001731,-0.001441,-0.002206,0.103821,-0.103821
0.185000,0.000303,0.000872,0.000893,0.000770,0.001616,-0.000297,-0.001160,0.001848,-0.001539,-0.002270,0.104001,-0.104001
0.190000,0.000273,0.000869,0.000928,0.000804,0.001687,-0.000306,-0.001181,0.001936,-0.001611,-0.002315,0.104123,-0.104123
0.195000,0.000214,0.000858,0.000988,0.000859,0.001775,-0.000308,-0.001227,0.002086,-0.001733,-0.002383,0.104309,-0.104309
0.200000,0.000171,0.000849,0.001030,0.000887,0.001837,-0.000308,-0.001269,0.002193,-0.001821,-0.002427,0.104435,-0.104435
0.205000,0.000111,0.000814,0.001108,0.000931,0.001941,-0.000308,-0.001340,0.002366,-0.001952,-0.002492,0.104626,-0.104626
0.210000,0.000067,0.000778,0.001162,0.000960,0.002012,-0.000299,-0.001384,0.002492,-0.002042,-0.002526,0.104755,-0.104755
0.215000,-0.000002,0.000718,0.001246,0.001002,0.002116,-0.000295,-0.001460,0.002689,-0.002178,-0.002573,0.104952,-0.104952
0.220000,-0.000053,0.000672,0.001296,0.001021,0.002185,-0.000297,-0.001516,0.002826,-0.002279,-0.002615,0.105085,-0.105085
0.225000,-0.000129,0.000602,0.001368,0.001041,0.002291,-0.000312,-0.001603,0.003040,-0.002424,-0.002672,0.105287,-0.105287
0.230000,-0.000179,0.000555,0.001420,0.001053,0.002360,-0.000323,-0.001677,0.003190,-0.002516,-0.002714,0.105423,-0.105423
0.235000,-0.000251,0.000492,0.001500,0.001061,0.002464,-0.000333,-0.001786,0.003419,-0.002644,-0.002780,0.105631,-0.105631
0.240000,-0.000299,0.000456,0.001558,0.001058,0.002530,-0.000345,-0.001857,0.003578,-0.002723,-0.002819,0.105771,-0.105771
0.245000,-0.000387,0.000411,0.001648,0.001055,0.002637,-0.000369,-0.001947,0.003811,-0.002843,-0.002874,0.105983,-0.105983
0.250000,-0.000447,0.000377,0.001712,0.001038,0.002714,-0.000389,-0.002006,0.003967,-0.002924,-0.002905,0.106127,-0.106127
0.255000,-0.000540,0.000313,0.001831,0.001011,0.002834,-0.000422,-0.002094,0.004212,-0.003053,-0.002967,0.106345,-0.106345
0.260000,-0.000604,0.000274,0.001913,0.000990,0.002910,-0.000441,-0.002149,0.004379,-0.003138,-0.003012,0.106492,-0.106492
0.265000,-0.000707,0.000209,0.002050,0.000965,0.003026,-0.000469,-0.002241,0.004631,-0.003263,-0.003077,0.106715,-0.106715
0.270000,-0.000784,0.000164,0.002147,0.000950,0.003110,-0.000491,-0.002305,0.004806,-0.003340,-0.003116,0.106866,-0.106866
0.275000,-0.000900,0.000089,0.002292,0.000925,0.003242,-0.000525,-0.002390,0.005068,-0.003450,-0.003177,0.107094,-0.107094
0.280000,-0.000986,0.000039,0.002390,0.000901,0.003331,-0.000539,-0.002441,0.005239,-0.003526,-0.003222,0.107248,-0.107248
0.285000,-0.001125,-0.000037,0.002540,0.000872,0.003468,-0.000555,-0.002526,0.005509,-0.003637,-0.003290,0.107482,-0.107482
0.290000,-0.001228,-0.000081,0.002650,0.000853,0.003560,-0.000557,-0.002595,0.005685,-0.003703,-0.003330,0.107639,-0.107639
0.295000,-0.001388,-0.000154,0.002838,0.000817,0.003691,-0.000547,-0.002702,0.005968,-0.003803,-0.003379,0.107878,-0.107878
0.300000,-0.001497,-0.000209,0.002965,0.000792,0.003782,-0.000535,-0.002784,0.006160,-0.003863,-0.003414,0.108039,-0.108039
0.305000,-0.001676,-0.000298,0.003155,0.000768,0.003919,-0.000508,-0.002911,0.006460,-0.003956,-0.003465,0.108282,-0.108282
0.310000,-0.001807,-0.000360,0.003289,0.000747,0.004016,-0.000480,-0.003002,0.006673,-0.004025,-0.003494,0.108447,-0.108447
0.314999,-0.002014,-0.000468,0.003499,0.000716,0.004176,-0.000438,-0.003152,0.007009,-0.004124,-0.003544,0.108695,-0.108695
0.319999,-0.002146,-0.000545,0.003642,0.000697,0.004287,-0.000416,-0.003252,0.007242,-0.004196,-0.003587,0.108863,-0.108863
0.324999,-0.002353,-0.000665,0.003859,0.000683,0.004450,-0.000385,-0.003399,0.007617,-0.004304,-0.003648,0.109117,-0.109117
0.329999,-0.002489,-0.000757,0.004021,0.000680,0.004566,-0.000360,-0.003496,0.007875,-0.004366,-0.003683,0.109287,-0.109287
0.334999,-0.002706,-0.000882,0.004275,0.000671,0.004731,-0.000316,-0.003658,0.008272,-0.004454,-0.003724,0.109546,-0.109546
0.339999,-0.002855,-0.000971,0.004443,0.000663,0.004837,-0.000285,-0.003765,0.008550,-0.004514,-0.003751,0.109720,-0.109720
0.344999,-0.003074,-0.001111,0.004708,0.000653,0.004996,-0.000225,-0.003930,0.008984,-0.004612,-0.003799,0.109984,-0.109984
0.349999,-0.003219,-0.001204,0.004880,0.000642,0.005098,-0.000182,-0.004048,0.009283,-0.004681,-0.003840,0.110161,-0.110161
0.354999,-0.003450,-0.001357,0.005136,0.000625,0.005246,-0.000109,-0.004219,0.009740,-0.004789,-0.003903,0.110430,-0.110430
0.359999,-0.003602,-0.001469,0.005315,0.000620,0.005341,-0.000050,-0.004331,0.010052,-0.004856,-0.003954,0.110610,-0.110610
0.364999,-0.003827,-0.001644,0.005613,0.000621,0.005464,0.000047,-0.004486,0.010518,-0.004963,-0.004030,0.110884,-0.110884
0.369999,-0.003975,-0.001764,0.005816,0.000635,0.005534,0.000106,-0.004589,0.010828,-0.005032,-0.004081,0.111067,-0.111067
0.374999,-0.004198,-0.001963,0.006115,0.000648,0.005639,0.000205,-0.004752,0.011302,-0.005139,-0.004152,0.111345,-0.111345
0.379999,-0.004345,-0.002101,0.006312,0.000659,0.005714,0.000269,-0.004868,0.011623,-0.005211,-0.004193,0.111532,-0.111532
0.384999,-0.004571,-0.002321,0.006604,0.000689,0.005827,0.000369,-0.005041,0.012103,-0.005325,-0.004257,0.111815,-0.111815
0.389999,-0.004730,-0.002475,0.006804,0.000716,0.005905,0.000436,-0.005159,0.012430,-0.005398,-0.004306,0.112005,-0.112005
0.394998,-0.004976,-0.002716,0.007105,0.000774,0.006021,0.000541,-0.005347,0.012930,-0.005508,-0.004373,0.112293,-0.112293
0.399998,-0.005138,-0.002886,0.007305,0.000819,0.006107,0.000615,-0.005470,0.013272,-0.005586,-0.004424,0.112486,-0.112486
0.404998,-0.005383,-0.003154,0.007612,0.000882,0.006239,0.000731,-0.005652,0.013783,-0.005706,-0.004498,0.112778,-0.112778
0.409998,-0.005560,-0.003342,0.007815,0.000925,0.006327,0.000804,-0.005771,0.014120,-0.005778,-0.004548,0.112974,-0.112974
0.414998,-0.005828,-0.003647,0.008117,0.000982,0.006446,0.000920,-0.005960,0.014646,-0.005880,-0.004620,0.113271,-0.113271
0.419998,-0.006015,-0.003858,0.008321,0.001027,0.006517,0.000997,-0.006089,0.015007,-0.005944,-0.004668,0.113470,-0.113470
0.424998,-0.006294,-0.004186,0.008636,0.001113,0.006617,0.001110,-0.006279,0.015552,-0.006054,-0.004750,0.113771,-0.113771
0.429998,-0.006484,-0.004414,0.008844,0.001174,0.006683,0.001185,-0.006410,0.015922,-0.006125,-0.004809,0.113974,-0.113974
0.434998,-0.006754,-0.004766,0.009148,0.001265,0.006795,0.001289,-0.006613,0.016491,-0.006233,-0.004894,0.114279,-0.114279
0.439998,-0.006931,-0.005010,0.009354,0.001330,0.006865,0.001357,-0.006743,0.016878,-0.006298,-0.004946,0.114485,-0.114485
0.444998,-0.007198,-0.005408,0.009677,0.001446,0.006970,0.001458,-0.006937,0.017464,-0.006391,-0.005013,0.114795,-0.114795
0.449998,-0.007372,-0.005681,0.009902,0.001520,0.007036,0.001516,-0.007071,0.017868,-0.006455,-0.005059,0.115003,-0.115003
0.454998,-0.007649,-0.006098,0.010246,0.001627,0.007125,0.001608,-0.007271,0.018492,-0.006560,-0.005122,0.115317,-0.115317
0.459998,-0.007841,-0.006378,0.010481,0.001695,0.007187,0.001674,-0.007404,0.018904,-0.006629,-0.005159,0.115528,-0.115528
0.464998,-0.008148,-0.006777,0.010848,0.001800,0.007274,0.001776,-0.007611,0.019542,-0.006732,-0.005217,0.115847,-0.115847
0.469997,-0.008362,-0.007041,0.011093,0.001884,0.007347,0.001841,-0.007749,0.019973,-0.006804,-0.005252,0.116061,-0.116061
0.474997,-0.008675,-0.007443,0.011449,0.002011,0.007474,0.001938,-0.007956,0.020632,-0.006915,-0.005304,0.116384,-0.116384
0.479997,-0.008887,-0.007721,0.011689,0.002091,0.007562,0.002003,-0.008089,0.021089,-0.006980,-0.005342,0.116601,-0.116601
0.484997,-0.009217,-0.008136,0.012039,0.002202,0.007692,0.002123,-0.008285,0.021786,-0.007089,-0.005396,0.116929,-0.116929
0.489997,-0.009447,-0.008430,0.012280,0.002275,0.007775,0.002201,-0.008415,0.022251,-0.007168,-0.005439,0.117148,-0.117148
0.494997,-0.009791,-0.008890,0.012642,0.002389,0.007897,0.002322,-0.008618,0.022975,-0.007300,-0.005503,0.117480,-0.117480
0.499997,-0.010016,-0.009208,0.012888,0.002469,0.007973,0.002406,-0.008746,0.023469,-0.007390,-0.005535,0.117702,-0.117702
0.504997,-0.010354,-0.009710,0.013268,0.002597,0.008082,0.002533,-0.008957,0.024223,-0.007522,-0.005584,0.118038,-0.118038
0.509997,-0.010573,-0.010063,0.013520,0.002695,0.008150,0.002617,-0.009095,0.024728,-0.007613,-0.005622,0.118263,-0.118263
0.514997,-0.010887,-0.010607,0.013892,0.002851,0.008240,0.002740,-0.009296,0.025495,-0.007751,-0.005690,0.118603,-0.118603
0.519997,-0.011085,-0.010968,0.014136,0.002958,0.008305,0.002825,-0.009433,0.026007,-0.007839,-0.005742,0.118831,-0.118831
0.524997,-0.011392,-0.011512,0.014490,0.003126,0.008390,0.002952,-0.009629,0.026776,-0.007974,-0.005825,0.119175,-0.119175
0.529997,-0.011594,-0.011876,0.014729,0.003231,0.008445,0.003037,-0.009767,0.027288,-0.008059,-0.005882,0.119406,-0.119406
0.534997,-0.011898,-0.012441,0.015075,0.003390,0.008522,0.003164,-0.009975,0.028072,-0.008186,-0.005969,0.119754,-0.119754
0.539997,-0.012099,-0.012823,0.015309,0.003501,0.008573,0.003262,-0.010118,0.028604,-0.008274,-0.006014,0.119987,-0.119987
0.544997,-0.012399,-0.013424,0.015655,0.003667,0.008648,0.003410,-0.010339,0.029406,-0.008403,-0.006082,0.120339,-0.120339
0.549996,-0.012598,-0.013839,0.015885,0.003779,0.008696,0.003508,-0.010489,0.029952,-0.008493,-0.006123,0.120575,-0.120575
0.554996,-0.012905,-0.014469,0.016223,0.003953,0.008768,0.003664,-0.010699,0.030809,-0.008630,-0.006190,0.120931,-0.120931
0.559996,-0.013109,-0.014897,0.016443,0.004069,0.008823,0.003772,-0.010854,0.031387,-0.008722,-0.006236,0.121170,-0.121170
0.564996,-0.013419,-0.015544,0.016771,0.004244,0.008922,0.003938,-0.011098,0.032281,-0.008856,-0.006300,0.121530,-0.121530
0.569996,-0.013629,-0.015986,0.016994,0.004358,0.009002,0.004054,-0.011255,0.032881,-0.008943,-0.006341,0.121771,-0.121771
0.574996,-0.013953,-0.016681,0.017329,0.004522,0.009131,0.004245,-0.011490,0.033800,-0.009085,-0.006398,0.122134,-0.122134
0.579996,-0.014169,-0.017149,0.017553,0.004632,0.009213,0.004378,-0.011654,0.034422,-0.009176,-0.006434,0.122378,-0.122378
0.584996,-0.014484,-0.017864,0.017894,0.004787,0.009326,0.004566,-0.011892,0.035354,-0.009320,-0.006496,0.122746,-0.122746
0.589996,-0.014702,-0.018346,0.018130,0.004880,0.009401,0.004693,-0.012046,0.035982,-0.009424,-0.006533,0.122992,-0.122992
0.594996,-0.015015,-0.019087,0.018510,0.005026,0.009522,0.004899,-0.012266,0.036938,-0.009568,-0.006573,0.123363,-0.123363
0.599996,-0.015217,-0.019582,0.018770,0.005135,0.009606,0.005044,-0.012409,0.037583,-0.009664,-0.006601,0.123612,-0.123612
0.604996,-0.015511,-0.020338,0.019166,0.005297,0.009735,0.005267,-0.012636,0.038556,-0.009800,-0.006653,0.123987,-0.123987
0.609996,-0.015712,-0.020849,0.019437,0.005409,0.009827,0.005418,-0.012796,0.039213,-0.009893,-0.006688,0.124238,-0.124238
0.614996,-0.016027,-0.021631,0.019824,0.005590,0.009969,0.005648,-0.013052,0.040202,-0.010019,-0.006740,0.124616,-0.124616
0.619996,-0.016237,-0.022161,0.020075,0.005720,0.010064,0.005800,-0.013237,0.040862,-0.010095,-0.006770,0.124870,-0.124870
0.624996,-0.016547,-0.022971,0.020459,0.005913,0.010199,0.006026,-0.013524,0.041856,-0.010207,-0.006809,0.125252,-0.125252
0.629995,-0.016751,-0.023510,0.020716,0.006032,0.010282,0.006179,-0.013723,0.042522,-0.010273,-0.006835,0.125508,-0.125508
0.634995,-0.017064,-0.024336,0.021105,0.006215,0.010397,0.006401,-0.014023,0.043525,-0.010378,-0.006878,0.125894,-0.125894
0.639995,-0.017276,-0.024903,0.021369,0.006345,0.010463,0.006544,-0.014218,0.044195,-0.010446,-0.006905,0.126153,-0.126153
0.644995,-0.017587,-0.025775,0.021767,0.006552,0.010565,0.006770,-0.014520,0.045217,-0.010555,-0.006947,0.126542,-0.126542
0.649995,-0.017794,-0.026372,0.022038,0.006694,0.010634,0.006925,-0.014728,0.045896,-0.010637,-0.006974,0.126803,-0.126803
0.654995,-0.018099,-0.027280,0.022447,0.006929,0.010735,0.007154,-0.015056,0.046914,-0.010762,-0.007005,0.127196,-0.127196
0.659995,-0.018296,-0.027891,0.022718,0.007083,0.010801,0.007296,-0.015280,0.047595,-0.010850,-0.007030,0.127459,-0.127459
0.664995,-0.018589,-0.028817,0.023117,0.007318,0.010887,0.007506,-0.015621,0.048599,-0.010982,-0.007058,0.127855,-0.127855
0.669995,-0.018783,-0.029452,0.023390,0.007479,0.010943,0.007639,-0.015849,0.049268,-0.011071,-0.007072,0.128120,-0.128120
0.674995,-0.019080,-0.030407,0.023807,0.007727,0.011028,0.007833,-0.016200,0.050276,-0.011215,-0.007098,0.128520,-0.128520
0.679995,-0.019282,-0.031041,0.024089,0.007897,0.011079,0.007957,-0.016431,0.050950,-0.011309,-0.007127,0.128788,-0.128788
0.684995,-0.019593,-0.032001,0.024522,0.008150,0.011147,0.008143,-0.016790,0.051963,-0.011453,-0.007160,0.129191,-0.129191
0.689995,-0.019811,-0.032648,0.024810,0.008324,0.011186,0.008266,-0.017036,0.052657,-0.011542,-0.007176,0.129461,-0.129461
0.694995,-0.020131,-0.033640,0.025244,0.008559,0.011236,0.008471,-0.017397,0.053710,-0.011686,-0.007187,0.129867,-0.129867
0.699995,-0.020344,-0.034312,0.025529,0.008707,0.011265,0.008615,-0.017633,0.054431,-0.011782,-0.007179,0.130139,-0.130139
0.704994,-0.020659,-0.035332,0.025962,0.008933,0.011317,0.008831,-0.017987,0.055525,-0.011921,-0.007171,0.130549,-0.130549
0.709994,-0.020871,-0.036027,0.026255,0.009079,0.011353,0.008973,-0.018238,0.056259,-0.012003,-0.007172,0.130824,-0.130824
0.714994,-0.021193,-0.037080,0.026699,0.009291,0.011420,0.009176,-0.018626,0.057362,-0.012133,-0.007165,0.131237,-0.131237
0.719994,-0.021400,-0.037796,0.026998,0.009435,0.011460,0.009303,-0.018880,0.058101,-0.012219,-0.007158,0.131513,-0.131513
0.724994,-0.021706,-0.038885,0.027456,0.009661,0.011514,0.009491,-0.019275,0.059221,-0.012336,-0.007154,0.131929,-0.131929
0.729994,-0.021910,-0.039616,0.027758,0.009801,0.011550,0.009610,-0.019535,0.059974,-0.012413,-0.007156,0.132208,-0.132208
0.734994,-0.022221,-0.040712,0.028212,0.010010,0.011595,0.009779,-0.019940,0.061121,-0.012549,-0.007164,0.132628,-0.132628
0.739994,-0.022425,-0.041452,0.028513,0.010151,0.011623,0.009901,-0.020216,0.061893,-0.012638,-0.007167,0.132908,-0.132908
0.744994,-0.022725,-0.042567,0.028962,0.010355,0.011647,0.010070,-0.020632,0.063073,-0.012763,-0.007179,0.133331,-0.133331
0.749994,-0.022918,-0.043311,0.029263,0.010491,0.011664,0.010184,-0.020909,0.063865,-0.012844,-0.007184,0.133614,-0.133614
0.754994,-0.023222,-0.044446,0.029714,0.010693,0.011685,0.010351,-0.021322,0.065060,-0.012956,-0.007183,0.134039,-0.134039
0.759994,-0.023432,-0.045201,0.030024,0.010828,0.011705,0.010464,-0.021598,0.065858,-0.013030,-0.007179,0.134324,-0.134324
0.764994,-0.023748,-0.046338,0.030496,0.011022,0.011740,0.010629,-0.021997,0.067058,-0.013137,-0.007171,0.134753,-0.134753
0.769994,-0.023959,-0.047097,0.030815,0.011148,0.011763,0.010747,-0.022259,0.067856,-0.013206,-0.007164,0.135040,-0.135040
0.774994,-0.024274,-0.048236,0.031293,0.011334,0.011790,0.010930,-0.022656,0.069063,-0.013311,-0.007141,0.135472,-0.135472
0.005000,nan,0.001569,0.000000
0.010000,0.169616,0.035042,0.000003
0.015000,nan,0.038307,0.000003
0.020000,-0.175517,0.001423,-0.000001
0.025000,nan,0.004359,-0.000012
0.030000,-0.000679,0.002868,-0.000025
0.035000,nan,0.001634,-0.000035
0.040000,0.021185,0.003569,-0.000045
0.045000,nan,0.004200,-0.000051
0.050000,0.017059,0.006740,-0.000052
0.055000,nan,0.005474,-0.000046
0.060000,-0.127844,-0.010953,-0.000028
0.065000,nan,-0.011198,-0.000002
0.070000,0.030638,-0.006374,0.000036
0.075000,nan,-0.006717,0.000086
0.080000,0.147611,0.008465,0.000140
0.085000,nan,0.011133,0.000191
0.090000,0.147526,0.025786,0.000234
0.095000,nan,0.027955,0.000270
0.100000,0.084192,0.032894,0.000304
0.105000,nan,0.031117,0.000335
0.110000,-0.057331,0.024051,0.000368
0.115000,nan,0.022599,0.000400
0.120000,-0.058249,0.018038,0.000436
0.125000,nan,0.017357,0.000475
0.130000,0.051121,0.021137,0.000517
0.135000,nan,0.022409,0.000565
0.140000,0.103592,0.026404,0.000617
0.145000,nan,0.025247,0.000665
0.150000,0.022719,0.026925,0.000709
0.155000,nan,0.028696,0.000746
0.160000,-0.116081,0.018342,0.000776
0.165000,nan,0.017739,0.000799
0.170000,0.059572,0.021864,0.000817
0.175000,nan,0.019351,0.000832
0.180000,0.106575,0.027505,0.000843
0.185000,nan,0.027209,0.000854
0.190000,0.013741,0.026373,0.000867
0.195000,nan,0.022718,0.000880
0.200000,-0.080696,0.016017,0.000895
0.205000,nan,0.016884,0.000913
0.210000,-0.103354,0.009223,0.000934
0.215000,nan,0.011168,0.000955
0.220000,-0.043839,0.005005,0.000978
0.225000,nan,0.005887,0.001005
0.230000,0.067503,0.009831,0.001034
0.235000,nan,0.010188,0.001064
0.240000,-0.146567,0.003130,0.001094
0.245000,nan,0.006175,0.001123
0.250000,0.045740,0.007782,0.001147
0.255000,nan,0.007169,0.001165
0.260000,0.204470,0.016211,0.001181
0.265000,nan,0.019690,0.001194
0.270000,-0.025157,0.018983,0.001202
0.275000,nan,0.017752,0.001207
0.280000,-0.075336,0.010775,0.001210
0.285000,nan,0.007784,0.001212
0.290000,-0.021626,0.004383,0.001214
0.295000,nan,0.002278,0.001213
0.300000,-0.035998,-0.001727,0.001211
0.305000,nan,-0.001841,0.001208
0.310000,-0.126656,-0.008331,0.001203
0.314999,nan,-0.008131,0.001196
0.319999,0.147205,0.000535,0.001191
0.324999,nan,0.001786,0.001185
0.329999,0.074791,0.006801,0.001180
0.334999,nan,0.007488,0.001176
0.339999,0.051274,0.009597,0.001174
0.344999,nan,0.010517,0.001175
0.349999,0.003382,0.010846,0.001174
0.354999,nan,0.012553,0.001170
0.359999,-0.061880,0.009571,0.001166
0.364999,nan,0.009655,0.001164
0.369999,-0.049558,0.006791,0.001161
0.374999,nan,0.005239,0.001158
0.379999,0.202603,0.014664,0.001159
0.384999,nan,0.018728,0.001160
0.389999,0.019444,0.018873,0.001161
0.394998,nan,0.018395,0.001161
0.399998,0.076961,0.021031,0.001159
0.404998,nan,0.021914,0.001155
0.409998,-0.046801,0.019918,0.001147
0.414998,nan,0.021106,0.001131
0.419998,-0.010166,0.019511,0.001110
0.424998,nan,0.020793,0.001082
0.429998,-0.265638,0.003352,0.001050
0.434998,nan,0.006588,0.001018
0.439998,0.013796,0.007030,0.000988
0.444998,nan,0.008265,0.000962
0.449998,-0.147618,0.000432,0.000940
0.454998,nan,-0.003382,0.000921
0.459998,0.033832,-0.003653,0.000901
0.464998,nan,-0.003180,0.000877
0.469997,0.221617,0.006954,0.000850
0.474997,nan,0.005767,0.000822
0.479997,-0.311487,-0.010768,0.000799
0.484997,nan,-0.011850,0.000785
0.489997,0.074836,-0.005944,0.000777
0.494997,nan,-0.005742,0.000779
0.499997,-0.151579,-0.010830,0.000791
0.504997,nan,-0.010361,0.000810
0.509997,0.178098,0.000462,0.000835
0.514997,nan,0.000307,0.000863
0.519997,-0.006640,0.000026,0.000893
0.524997,nan,0.002405,0.000923
0.529997,-0.007978,-0.000030,0.000950
0.534997,nan,0.000235,0.000970
0.539997,0.062467,0.003978,0.000983
0.544997,nan,0.002322,0.000990
0.549996,0.141229,0.011713,0.000995
0.554996,nan,0.015071,0.001002
0.559996,-0.095535,0.008706,0.001004
0.564996,nan,0.007353,0.000997
0.569996,0.162155,0.013838,0.000981
0.574996,nan,0.015029,0.000956
0.579996,0.001596,0.012775,0.000929
0.584996,nan,0.014250,0.000904
0.589996,0.020999,0.014234,0.000881
0.594996,nan,0.013622,0.000863
0.599996,0.099811,0.017371,0.000849
0.604996,nan,0.019250,0.000840
0.609996,0.033591,0.018346,0.000830
0.614996,nan,0.020302,0.000821
0.619996,-0.166825,0.011432,0.000809
0.624996,nan,0.012553,0.000794
0.629995,-0.136312,0.003849,0.000780
0.634995,nan,0.005366,0.000770
0.639995,0.034952,0.009101,0.000766
0.644995,nan,0.008979,0.000765
